first_name,last_name,email,phone,city,address,job_title,annual_income,current_vehicle_owner,current_vehicle_name,current_vehicle_year,current_vehicle_price,source,status,lead_score,priority,follow_up_date,closure_probability,next_action,ai_score,ai_prediction,ai_confidence,conversion_prediction,vehicle_id
Anita,Sharma,anita4070@gmail.com,9660803935,Bangalore,Address 4070,Software Engineer,1384254,True,Swift,2021,900000,referral,contacted,90,high,2025-09-19,48,Follow up call,0.38,Low Chance,High,Unknown,5
Anita,Singh,anita4071@gmail.com,9899476206,Delhi,Address 4071,Software Engineer,899769,False,Baleno,2022,700000,call,test_completed,36,medium,2025-10-02,97,Follow up call,0.55,Medium Chance,Medium,Likely,2
Kiran,Verma,kiran4072@gmail.com,9583467548,Mumbai,Address 4072,Business Owner,1109339,True,Swift,2022,900000,referral,test_completed,35,low,2025-08-12,37,Follow up call,0.77,Low Chance,Low,Unlikely,1
Rahul,Singh,rahul4073@gmail.com,9289243900,Hyderabad,Address 4073,Manager,709314,False,,2022,900000,website,lost,58,high,2025-08-20,76,Follow up call,0.57,Medium Chance,Low,Unlikely,1
Pooja,Sharma,pooja4074@gmail.com,9481653768,Pune,Address 4074,Software Engineer,389638,True,Creta,2021,,walkin,test_driven,1,high,2025-12-28,24,Follow up call,0.68,High Chance,Medium,Likely,3
Anita,Verma,anita4075@gmail.com,9667791420,Bangalore,Address 4075,Business Owner,1062855,True,,2018,900000,referral,contacted,49,high,2025-09-08,72,Follow up call,0.26,Low Chance,Low,Unlikely,3
Priya,Verma,priya4076@gmail.com,9592290152,Chennai,Address 4076,Analyst,589447,False,Swift,2022,900000,referral,new,31,medium,2025-11-24,2,Follow up call,0.12,High Chance,Medium,Likely,4
Amit,Das,amit4077@gmail.com,9165659522,Bangalore,Address 4077,Business Owner,569296,True,Creta,2020,700000,website,contacted,95,high,2025-12-20,46,Follow up call,0.8,High Chance,Low,Likely,3
Neha,Das,neha4078@gmail.com,9115562067,Delhi,Address 4078,Analyst,1723542,True,Swift,2019,,walkin,test_driven,20,low,2025-09-11,40,Follow up call,0.73,Medium Chance,Medium,Likely,2
Suresh,Sharma,suresh4079@gmail.com,9155063661,Hyderabad,Address 4079,Business Owner,1365903,True,Baleno,2021,700000,call,negotiation,24,medium,2025-09-25,52,Follow up call,0.9,High Chance,Low,Unknown,3
Vijay,Verma,vijay4080@gmail.com,9365966196,Bangalore,Address 4080,Sales Executive,303075,True,,,900000,referral,test_driven,17,medium,2025-10-22,29,Follow up call,0.5,Low Chance,Low,Likely,5
Vijay,Kumar,vijay4081@gmail.com,9738231591,Pune,Address 4081,Software Engineer,1839123,False,Swift,2018,900000,website,contacted,85,high,2025-07-27,74,Follow up call,0.14,Medium Chance,High,Likely,2
Anita,Patel,anita4082@gmail.com,9503671891,Mumbai,Address 4082,Manager,772126,True,Swift,2021,900000,website,lost,83,low,2025-12-20,15,Follow up call,0.96,Medium Chance,Low,Likely,4
Rahul,Reddy,rahul4083@gmail.com,9566133112,Bangalore,Address 4083,Manager,1406876,False,Creta,2018,500000,walkin,test_completed,82,high,2026-01-09,72,Follow up call,0.78,Medium Chance,Medium,Unknown,2
Rahul,Patel,rahul4084@gmail.com,9190667726,Delhi,Address 4084,Sales Executive,1266925,True,Creta,2022,500000,walkin,negotiation,32,low,2025-12-28,58,Follow up call,0.3,Medium Chance,High,Unlikely,3
Vijay,Singh,vijay4085@gmail.com,9179168951,Mumbai,Address 4085,Analyst,1169808,True,Creta,2018,700000,call,new,42,high,2025-08-01,37,Follow up call,0.64,Medium Chance,High,Unlikely,5
Pooja,Patel,pooja4086@gmail.com,9101918057,Delhi,Address 4086,Manager,832516,False,City,2019,,website,won,8,low,2025-11-02,40,Follow up call,0.2,Medium Chance,Low,Likely,2
Rahul,Verma,rahul4087@gmail.com,9156561371,Bangalore,Address 4087,Software Engineer,338167,False,City,2022,700000,walkin,won,11,medium,2025-11-14,38,Follow up call,0.62,Low Chance,Medium,Unknown,2
Neha,Sharma,neha4088@gmail.com,9708409079,Pune,Address 4088,Software Engineer,1782102,False,,2018,900000,walkin,negotiation,18,low,2025-12-04,8,Follow up call,0.55,Medium Chance,Low,Likely,1
Neha,Kumar,neha4089@gmail.com,9683252041,Delhi,Address 4089,Analyst,878798,False,Creta,2022,500000,website,negotiation,35,medium,2025-12-22,74,Follow up call,0.79,Medium Chance,High,Unlikely,1
Pooja,Sharma,pooja4090@gmail.com,9936434828,Hyderabad,Address 4090,Software Engineer,1830887,True,City,,,website,test_completed,83,medium,2025-10-18,38,Follow up call,0.14,High Chance,Medium,Unlikely,5
Priya,Singh,priya4091@gmail.com,9328668064,Chennai,Address 4091,Software Engineer,1761868,True,,2019,900000,call,test_driven,70,medium,2025-10-15,29,Follow up call,0.17,High Chance,Low,Unlikely,3
Neha,Verma,neha4092@gmail.com,9209683165,Pune,Address 4092,Analyst,571112,True,Baleno,2018,,walkin,test_completed,75,low,2025-10-13,58,Follow up call,0.3,Medium Chance,High,Likely,4
Amit,Das,amit4093@gmail.com,9634261526,Pune,Address 4093,Manager,1213027,False,Baleno,2021,500000,website,test_driven,7,high,2025-12-18,55,Follow up call,0.52,Medium Chance,Medium,Unlikely,5
Kiran,Verma,kiran4094@gmail.com,9382775319,Pune,Address 4094,Manager,1462712,True,Baleno,2021,700000,website,test_completed,64,low,2025-11-29,73,Follow up call,0.48,High Chance,Low,Likely,5
Priya,Kumar,priya4095@gmail.com,9347906528,Bangalore,Address 4095,Software Engineer,1927021,True,Creta,2019,,referral,test_driven,99,high,2025-07-31,85,Follow up call,0.48,Medium Chance,High,Unknown,4
Vijay,Verma,vijay4096@gmail.com,9309914870,Chennai,Address 4096,Sales Executive,634393,True,City,2018,,referral,negotiation,7,high,2025-09-18,5,Follow up call,0.92,High Chance,Medium,Likely,3
Neha,Sharma,neha4097@gmail.com,9817426590,Delhi,Address 4097,Business Owner,430911,True,Baleno,2021,,walkin,lost,100,low,2025-12-03,62,Follow up call,0.92,High Chance,Medium,Unlikely,2
Ravi,Kumar,ravi4098@gmail.com,9821220605,Pune,Address 4098,Sales Executive,1122358,True,Baleno,2018,500000,website,test_driven,1,low,2025-11-26,88,Follow up call,0.66,Low Chance,High,Unlikely,3
Priya,Patel,priya4099@gmail.com,9125285674,Delhi,Address 4099,Software Engineer,679704,False,City,2021,500000,website,new,69,high,2025-12-08,60,Follow up call,0.81,Medium Chance,Medium,Unknown,4
Pooja,Kumar,pooja4100@gmail.com,9436059534,Delhi,Address 4100,Manager,1203232,False,Baleno,2018,900000,walkin,contacted,34,medium,2025-12-12,6,Follow up call,0.51,Low Chance,High,Unknown,5
Suresh,Patel,suresh4101@gmail.com,9503046572,Bangalore,Address 4101,Analyst,641067,True,City,2020,,referral,contacted,31,high,2026-01-10,22,Follow up call,0.88,Low Chance,High,Unknown,2
Kiran,Singh,kiran4102@gmail.com,9394476978,Hyderabad,Address 4102,Business Owner,1372239,False,City,2019,500000,website,negotiation,64,high,2025-09-20,28,Follow up call,0.1,Medium Chance,High,Likely,4
Vijay,Patel,vijay4103@gmail.com,9294128489,Bangalore,Address 4103,Manager,742540,False,Baleno,,900000,website,test_driven,20,medium,2025-08-12,42,Follow up call,0.77,Low Chance,Medium,Likely,2
Neha,Verma,neha4104@gmail.com,9670031999,Delhi,Address 4104,Software Engineer,995351,True,,2020,900000,website,lost,50,high,2025-08-04,3,Follow up call,0.13,Low Chance,High,Unknown,4
Vijay,Verma,vijay4105@gmail.com,9585645250,Pune,Address 4105,Business Owner,861205,True,,,500000,referral,test_driven,78,low,2025-08-07,68,Follow up call,0.78,Medium Chance,Medium,Likely,2
Rahul,Reddy,rahul4106@gmail.com,9811594389,Bangalore,Address 4106,Analyst,1335548,True,,2019,500000,website,test_driven,2,medium,2025-12-25,76,Follow up call,0.64,High Chance,Medium,Likely,3
Pooja,Singh,pooja4107@gmail.com,9921294324,Bangalore,Address 4107,Sales Executive,1404858,True,Baleno,2021,700000,walkin,contacted,28,high,2025-12-27,81,Follow up call,0.79,Medium Chance,Low,Unlikely,4
Suresh,Singh,suresh4108@gmail.com,9811994852,Delhi,Address 4108,Business Owner,963882,True,Swift,,900000,referral,negotiation,8,low,2025-12-02,100,Follow up call,0.92,Medium Chance,Medium,Unknown,4
Neha,Patel,neha4109@gmail.com,9269783933,Bangalore,Address 4109,Manager,1327823,False,Swift,,,referral,won,34,medium,2025-09-01,94,Follow up call,0.8,Medium Chance,Medium,Unknown,3
Anita,Kumar,anita4110@gmail.com,9877093411,Delhi,Address 4110,Sales Executive,563249,False,City,2020,700000,referral,contacted,29,medium,2025-12-16,70,Follow up call,0.86,High Chance,Low,Unknown,4
Anita,Reddy,anita4111@gmail.com,9398382469,Chennai,Address 4111,Software Engineer,1686997,True,Creta,2021,900000,walkin,contacted,55,high,2025-12-19,36,Follow up call,0.47,High Chance,Medium,Likely,3
Suresh,Das,suresh4112@gmail.com,9777566734,Bangalore,Address 4112,Software Engineer,481704,False,,2021,500000,call,negotiation,34,low,2025-10-10,68,Follow up call,0.87,Medium Chance,High,Likely,1
Priya,Das,priya4113@gmail.com,9381322088,Chennai,Address 4113,Business Owner,486642,False,Creta,2018,900000,referral,test_driven,75,low,2025-09-24,3,Follow up call,0.52,High Chance,High,Unknown,2
Pooja,Reddy,pooja4114@gmail.com,9765706257,Mumbai,Address 4114,Sales Executive,1673061,True,Baleno,2020,500000,call,won,62,low,2025-10-30,97,Follow up call,0.48,High Chance,Low,Likely,3
Pooja,Sharma,pooja4115@gmail.com,9514128657,Hyderabad,Address 4115,Sales Executive,1398243,True,Swift,2021,900000,walkin,new,16,medium,2025-12-07,85,Follow up call,0.85,Low Chance,Medium,Unlikely,2
Neha,Das,neha4116@gmail.com,9262751820,Pune,Address 4116,Sales Executive,1176815,False,Swift,,700000,walkin,new,83,high,2025-08-19,31,Follow up call,0.42,Medium Chance,Low,Unlikely,5
Rahul,Patel,rahul4117@gmail.com,9806578355,Chennai,Address 4117,Sales Executive,1429499,False,Baleno,2020,700000,website,test_completed,11,medium,2025-11-21,57,Follow up call,0.79,High Chance,High,Unknown,3
Anita,Reddy,anita4118@gmail.com,9177887041,Pune,Address 4118,Sales Executive,1054029,True,Creta,2022,500000,website,contacted,1,medium,2025-07-24,44,Follow up call,0.28,Medium Chance,Medium,Unlikely,4
Pooja,Singh,pooja4119@gmail.com,9185704570,Chennai,Address 4119,Software Engineer,734012,True,City,2022,500000,walkin,test_driven,95,medium,2025-07-31,86,Follow up call,0.43,Medium Chance,Low,Likely,2
Rahul,Das,rahul4120@gmail.com,9766989500,Mumbai,Address 4120,Manager,1766331,True,Baleno,2019,,call,new,20,high,2025-07-23,49,Follow up call,0.81,Low Chance,Low,Unlikely,1
Anita,Sharma,anita4121@gmail.com,9479019586,Delhi,Address 4121,Software Engineer,1059148,True,City,2018,,website,lost,52,low,2025-11-06,7,Follow up call,0.17,Low Chance,High,Unknown,1
Vijay,Kumar,vijay4122@gmail.com,9898292228,Chennai,Address 4122,Analyst,1890936,False,Baleno,2022,900000,walkin,new,59,low,2025-07-30,76,Follow up call,0.29,Medium Chance,Medium,Unknown,4
Ravi,Das,ravi4123@gmail.com,9531542739,Pune,Address 4123,Software Engineer,1574958,True,Baleno,2019,500000,walkin,new,53,high,2025-11-29,50,Follow up call,0.38,Low Chance,Low,Unlikely,5
Anita,Patel,anita4124@gmail.com,9188693972,Mumbai,Address 4124,Analyst,1244782,False,,2021,,website,won,51,low,2025-12-02,89,Follow up call,0.69,Low Chance,Low,Unknown,3
Ravi,Verma,ravi4125@gmail.com,9238166873,Chennai,Address 4125,Sales Executive,1516338,False,Swift,2020,700000,referral,won,49,low,2025-10-06,64,Follow up call,0.26,Low Chance,Low,Likely,4
Ravi,Singh,ravi4126@gmail.com,9199576574,Bangalore,Address 4126,Manager,1914541,True,Creta,,900000,website,contacted,77,low,2025-12-16,29,Follow up call,0.4,Medium Chance,Medium,Unlikely,1
Neha,Sharma,neha4127@gmail.com,9720652248,Bangalore,Address 4127,Analyst,922159,True,Swift,2018,500000,walkin,won,98,high,2025-12-14,40,Follow up call,0.91,Medium Chance,Low,Unknown,2
Kiran,Reddy,kiran4128@gmail.com,9183475929,Bangalore,Address 4128,Sales Executive,1890129,False,City,2018,,website,lost,9,low,2025-10-11,40,Follow up call,1.0,Medium Chance,Low,Likely,5
Kiran,Sharma,kiran4129@gmail.com,9864558662,Chennai,Address 4129,Manager,978529,True,Baleno,2022,900000,walkin,test_completed,33,medium,2025-12-08,64,Follow up call,0.24,Low Chance,High,Likely,4
Suresh,Das,suresh4130@gmail.com,9202218154,Mumbai,Address 4130,Software Engineer,334116,True,City,2020,900000,referral,lost,51,high,2026-01-01,88,Follow up call,0.38,Low Chance,High,Likely,2
Rahul,Sharma,rahul4131@gmail.com,9175210320,Pune,Address 4131,Manager,1256682,True,Creta,2021,,website,lost,12,low,2025-12-30,23,Follow up call,0.75,Low Chance,Low,Likely,3
Ravi,Singh,ravi4132@gmail.com,9299612531,Pune,Address 4132,Sales Executive,1070553,True,Baleno,2019,900000,referral,won,3,high,2025-12-08,45,Follow up call,0.9,Medium Chance,High,Unlikely,2
Amit,Reddy,amit4133@gmail.com,9863341276,Bangalore,Address 4133,Sales Executive,454253,False,City,,500000,referral,test_completed,60,high,2025-09-23,94,Follow up call,0.72,High Chance,Medium,Likely,2
Priya,Verma,priya4134@gmail.com,9644232915,Delhi,Address 4134,Manager,361672,False,Creta,2022,,call,lost,56,low,2025-12-29,21,Follow up call,0.59,Medium Chance,Low,Unlikely,2
Anita,Sharma,anita4135@gmail.com,9310355284,Delhi,Address 4135,Analyst,304375,False,Creta,2022,500000,walkin,negotiation,56,medium,2025-12-18,45,Follow up call,0.29,Low Chance,Low,Unknown,4
Ravi,Verma,ravi4136@gmail.com,9868986944,Mumbai,Address 4136,Software Engineer,1016385,True,,,700000,website,contacted,21,high,2025-08-25,50,Follow up call,0.81,Low Chance,High,Unlikely,1
Vijay,Verma,vijay4137@gmail.com,9223040309,Delhi,Address 4137,Analyst,1267837,False,Creta,2021,900000,website,test_driven,17,medium,2025-08-06,91,Follow up call,0.81,Medium Chance,Medium,Unlikely,4
Ravi,Das,ravi4138@gmail.com,9459409860,Pune,Address 4138,Sales Executive,478840,False,,2022,900000,walkin,new,52,high,2026-01-01,24,Follow up call,0.88,Low Chance,Low,Likely,4
Kiran,Singh,kiran4139@gmail.com,9958266069,Pune,Address 4139,Manager,347533,True,Baleno,2020,500000,call,test_driven,47,medium,2025-08-27,22,Follow up call,0.93,Low Chance,Medium,Unlikely,5
Rahul,Das,rahul4140@gmail.com,9440543702,Mumbai,Address 4140,Sales Executive,979260,False,,,700000,website,test_completed,86,medium,2025-08-13,20,Follow up call,0.74,High Chance,Low,Unknown,1
Amit,Verma,amit4141@gmail.com,9246039506,Pune,Address 4141,Business Owner,1565940,True,,2020,500000,call,test_completed,65,medium,2025-09-13,71,Follow up call,0.46,Medium Chance,High,Likely,5
Anita,Singh,anita4142@gmail.com,9702736143,Mumbai,Address 4142,Sales Executive,1984500,False,Swift,2021,700000,website,contacted,43,medium,2025-08-01,5,Follow up call,0.17,High Chance,Medium,Unlikely,1
Rahul,Patel,rahul4143@gmail.com,9988044653,Chennai,Address 4143,Business Owner,726037,False,Baleno,2020,500000,walkin,negotiation,70,medium,2025-08-10,66,Follow up call,0.48,Low Chance,Low,Likely,4
Neha,Das,neha4144@gmail.com,9505303644,Hyderabad,Address 4144,Business Owner,1258670,False,Swift,2020,700000,call,contacted,25,medium,2025-10-16,30,Follow up call,0.91,High Chance,Medium,Unlikely,2
Kiran,Verma,kiran4145@gmail.com,9821412608,Hyderabad,Address 4145,Sales Executive,1166140,False,Creta,2022,,website,test_completed,3,medium,2025-09-20,48,Follow up call,0.5,High Chance,Medium,Unknown,4
Kiran,Singh,kiran4146@gmail.com,9593647629,Mumbai,Address 4146,Sales Executive,1273561,False,City,,900000,call,lost,69,low,2025-11-27,75,Follow up call,0.4,Medium Chance,High,Unlikely,3
Vijay,Singh,vijay4147@gmail.com,9277118767,Hyderabad,Address 4147,Analyst,670083,True,Creta,,,referral,lost,54,low,2025-12-16,12,Follow up call,0.79,High Chance,Low,Unknown,3
Anita,Reddy,anita4148@gmail.com,9830430199,Hyderabad,Address 4148,Analyst,1130982,False,City,2021,,walkin,lost,93,medium,2025-11-14,40,Follow up call,0.97,Low Chance,Low,Likely,2
Anita,Reddy,anita4149@gmail.com,9126485002,Delhi,Address 4149,Software Engineer,787358,True,Baleno,2019,700000,website,won,76,low,2025-12-21,4,Follow up call,0.14,Medium Chance,High,Likely,2
Kiran,Kumar,kiran4150@gmail.com,9115872855,Pune,Address 4150,Manager,1157970,False,City,2022,500000,referral,test_completed,86,medium,2025-08-19,87,Follow up call,0.38,Medium Chance,High,Likely,2
Ravi,Singh,ravi4151@gmail.com,9592321478,Delhi,Address 4151,Manager,1844852,False,City,2022,700000,call,contacted,61,medium,2025-09-18,56,Follow up call,0.53,High Chance,Low,Likely,3
Suresh,Sharma,suresh4152@gmail.com,9783967911,Bangalore,Address 4152,Software Engineer,504185,True,,2019,700000,call,test_completed,62,low,2025-09-07,46,Follow up call,0.13,Low Chance,High,Unlikely,3
Anita,Patel,anita4153@gmail.com,9721681417,Mumbai,Address 4153,Manager,1146075,True,Baleno,2019,,call,won,89,high,2025-10-25,82,Follow up call,0.33,Medium Chance,Medium,Unlikely,3
Priya,Singh,priya4154@gmail.com,9760420054,Bangalore,Address 4154,Sales Executive,1470240,True,,2022,,referral,contacted,67,low,2026-01-16,66,Follow up call,0.34,Medium Chance,High,Unlikely,2
Neha,Das,neha4155@gmail.com,9203530167,Delhi,Address 4155,Analyst,1842295,True,Baleno,,700000,call,test_completed,28,low,2026-01-10,30,Follow up call,0.87,High Chance,Low,Likely,1
Rahul,Singh,rahul4156@gmail.com,9505896127,Delhi,Address 4156,Software Engineer,1736961,True,Baleno,2020,700000,website,lost,80,high,2025-12-17,73,Follow up call,0.27,Low Chance,Low,Likely,3
Vijay,Verma,vijay4157@gmail.com,9794752976,Hyderabad,Address 4157,Software Engineer,784015,False,City,2019,,walkin,contacted,85,low,2026-01-12,87,Follow up call,0.9,Medium Chance,High,Unlikely,1
Neha,Reddy,neha4158@gmail.com,9836727543,Bangalore,Address 4158,Manager,1750283,False,Creta,2019,500000,call,won,14,medium,2025-07-22,52,Follow up call,0.6,Medium Chance,High,Likely,5
Suresh,Patel,suresh4159@gmail.com,9901569652,Mumbai,Address 4159,Software Engineer,1909275,True,City,2022,,website,new,50,low,2025-12-01,80,Follow up call,0.47,Medium Chance,Low,Likely,4
Suresh,Kumar,suresh4160@gmail.com,9475458530,Chennai,Address 4160,Software Engineer,692408,False,Creta,2021,700000,walkin,test_driven,15,high,2025-09-20,14,Follow up call,0.78,Low Chance,High,Unknown,5
Amit,Das,amit4161@gmail.com,9561948998,Bangalore,Address 4161,Business Owner,1936782,True,Baleno,,500000,walkin,new,58,medium,2025-09-13,54,Follow up call,0.92,High Chance,Low,Likely,4
Amit,Sharma,amit4162@gmail.com,9342517625,Chennai,Address 4162,Sales Executive,1442962,True,,2019,,referral,lost,70,medium,2025-10-01,67,Follow up call,0.44,Low Chance,Low,Likely,4
Pooja,Singh,pooja4163@gmail.com,9963354338,Delhi,Address 4163,Sales Executive,1233625,True,Swift,2022,900000,call,new,4,low,2025-12-12,73,Follow up call,0.29,Medium Chance,High,Unknown,2
Vijay,Verma,vijay4164@gmail.com,9663567990,Mumbai,Address 4164,Analyst,1185929,False,Baleno,2022,900000,walkin,new,7,high,2025-07-30,38,Follow up call,0.26,High Chance,Low,Unknown,2
Kiran,Kumar,kiran4165@gmail.com,9148662932,Hyderabad,Address 4165,Manager,1219506,True,Baleno,2022,500000,call,test_completed,70,medium,2025-12-05,77,Follow up call,0.94,High Chance,Medium,Likely,5
Pooja,Singh,pooja4166@gmail.com,9711346349,Chennai,Address 4166,Manager,1409475,True,Swift,2021,500000,call,negotiation,97,medium,2025-10-01,13,Follow up call,0.61,Low Chance,High,Unlikely,4
Amit,Verma,amit4167@gmail.com,9244513361,Delhi,Address 4167,Software Engineer,1349337,False,City,2020,700000,website,won,2,medium,2025-08-23,85,Follow up call,0.65,High Chance,Medium,Likely,3
Ravi,Singh,ravi4168@gmail.com,9137111150,Pune,Address 4168,Sales Executive,1666557,False,Creta,,,referral,negotiation,90,medium,2025-07-25,7,Follow up call,0.32,Low Chance,Medium,Unknown,3
Rahul,Singh,rahul4169@gmail.com,9663826101,Delhi,Address 4169,Sales Executive,1525277,True,Swift,,700000,walkin,negotiation,98,low,2025-08-10,44,Follow up call,0.72,Low Chance,Low,Likely,4
Amit,Patel,amit4170@gmail.com,9641441731,Bangalore,Address 4170,Analyst,714201,False,Swift,2021,700000,walkin,lost,11,low,2025-12-16,72,Follow up call,0.57,Low Chance,Low,Likely,5
Rahul,Patel,rahul4171@gmail.com,9614016321,Hyderabad,Address 4171,Manager,1089550,False,Creta,2021,,call,lost,14,low,2025-12-07,34,Follow up call,0.45,Medium Chance,High,Unlikely,3
